CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Segment
16770.0,57,6,744.9,2,4,3,9,Loyal Customers
16771.0,32,5,2246.81,3,3,4,10,High Value
16773.0,56,1,171.59,2,1,1,4,At Risk
16774.0,67,5,654.92,2,3,3,8,Loyal Customers
16775.0,9,11,1695.66,4,4,4,12,High Value
16776.0,59,1,388.28,2,1,2,5,At Risk
16777.0,79,2,226.35,2,2,1,5,At Risk
16778.0,73,2,245.94,2,2,1,5,At Risk
16779.0,1,28,10454.05,4,4,4,12,High Value
16780.0,99,2,425.19,2,2,2,6,At Risk
16781.0,364,2,294.65,1,2,2,5,At Risk
16782.0,9,19,2242.25,4,4,4,12,High Value
16784.0,19,1,107.6,3,1,1,5,At Risk
16788.0,122,2,597.48,2,2,2,6,At Risk
16789.0,7,1,80.8,4,1,1,6,At Risk
16790.0,3,8,1520.12,4,4,3,11,High Value
16791.0,28,8,1706.28,3,4,4,11,High Value
16792.0,281,2,110.38,1,2,1,4,At Risk
16793.0,56,1,243.84,2,1,1,4,At Risk
16794.0,0,12,1201.51,4,4,3,11,High Value
16795.0,364,1,414.88,1,1,2,4,At Risk
16796.0,88,1,305.62,2,1,2,5,At Risk
16800.0,10,1,1201.49,4,1,3,8,Loyal Customers
16801.0,162,5,867.8299999999999,1,3,3,7,Loyal Customers
16803.0,64,1,332.3,2,1,2,5,At Risk
16804.0,22,3,536.99,3,3,2,8,Loyal Customers
16805.0,173,2,460.59000000000003,1,2,2,5,At Risk
16806.0,102,4,801.49,2,3,3,8,Loyal Customers
16807.0,142,3,1121.59,1,3,3,7,Loyal Customers
16808.0,98,2,288.42,2,2,1,5,At Risk
16809.0,22,6,912.74,3,4,3,10,High Value
16810.0,191,2,275.64,1,2,1,4,At Risk
16811.0,4,2,547.07,4,2,2,8,Loyal Customers
16812.0,360,1,479.35,1,1,2,4,At Risk
16813.0,7,10,1692.98,4,4,4,12,High Value
16814.0,13,22,6500.6,4,4,4,12,High Value
16816.0,102,4,417.06,2,3,2,7,Loyal Customers
16817.0,2,13,1446.95,4,4,3,11,High Value
16818.0,10,13,3317.97,4,4,4,12,High Value
16820.0,95,1,497.61,2,1,2,5,At Risk
16823.0,226,1,358.38,1,1,2,4,At Risk
16824.0,15,2,460.64,4,2,2,8,Loyal Customers
16825.0,38,2,775.18,3,2,3,8,Loyal Customers
16826.0,50,1,341.7,2,1,2,5,At Risk
16828.0,92,2,128.5,2,2,1,5,At Risk
16829.0,156,1,197.22,1,1,1,3,Lost Customers
16830.0,38,1,325.91,3,1,2,6,At Risk
16832.0,183,3,199.15,1,3,1,5,At Risk
16833.0,0,4,1106.53,4,3,3,10,High Value
16834.0,227,1,413.46,1,1,2,4,At Risk
16835.0,127,2,180.85,2,2,1,5,At Risk
16836.0,39,2,251.87,3,2,1,6,At Risk
16837.0,30,12,3167.73,3,4,4,11,High Value
16838.0,196,3,582.9,1,3,2,6,At Risk
16839.0,8,39,15357.78,4,4,4,12,High Value
16841.0,36,7,1774.62,3,4,4,11,High Value
16842.0,63,4,1260.44,2,3,3,8,Loyal Customers
16843.0,42,17,10183.82,3,4,4,11,High Value
16846.0,49,1,214.32,2,1,1,4,At Risk
16847.0,42,1,193.44,3,1,1,5,At Risk
16848.0,52,1,281.42,2,1,1,4,At Risk
16849.0,186,1,124.57,1,1,1,3,Lost Customers
16850.0,333,1,332.41,1,1,2,4,At Risk
16851.0,3,3,342.45,4,3,2,9,Loyal Customers
16852.0,9,2,144.91,4,2,1,7,Loyal Customers
16855.0,23,2,328.4,3,2,2,7,Loyal Customers
16856.0,14,1,35.400000000000006,4,1,1,6,At Risk
16858.0,365,2,345.89000000000004,1,2,2,5,At Risk
16859.0,105,5,473.14,2,3,2,7,Loyal Customers
16861.0,59,3,151.65,2,3,1,6,At Risk
16863.0,28,4,481.35,3,3,2,8,Loyal Customers
16866.0,140,3,207.74,2,3,1,6,At Risk
16869.0,22,5,805.62,3,3,3,9,Loyal Customers
16871.0,21,7,2761.4900000000002,3,4,4,11,High Value
16872.0,76,3,680.02,2,3,3,8,Loyal Customers
16873.0,4,10,7066.31,4,4,4,12,High Value
16875.0,63,9,2023.47,2,4,4,10,High Value
16877.0,11,6,853.72,4,4,3,11,High Value
16878.0,24,2,0.0,3,2,1,6,At Risk
16880.0,30,7,1519.08,3,4,3,10,High Value
16881.0,66,1,432.0,2,1,2,5,At Risk
16882.0,66,3,705.12,2,3,3,8,Loyal Customers
16883.0,186,2,276.73,1,2,1,4,At Risk
16884.0,37,2,429.84,3,2,2,7,Loyal Customers
16885.0,14,3,471.51,4,3,2,9,Loyal Customers
16887.0,34,1,194.88,3,1,1,5,At Risk
16889.0,194,3,1578.67,1,3,3,7,Loyal Customers
16891.0,1,5,809.7,4,3,3,10,High Value
16892.0,0,7,496.84000000000003,4,4,2,10,High Value
16893.0,366,1,145.93,1,1,1,3,Lost Customers
16895.0,64,1,219.14,2,1,1,4,At Risk
16897.0,298,3,213.03,1,3,1,5,At Risk
16898.0,25,4,444.46,3,3,2,8,Loyal Customers
16899.0,7,6,1281.56,4,4,3,11,High Value
16900.0,11,5,187.69,4,3,1,8,Loyal Customers
16902.0,115,1,1706.88,2,1,4,7,Loyal Customers
16903.0,28,1,373.24,3,1,2,6,At Risk
16904.0,3,16,3754.27,4,4,4,12,High Value
16905.0,4,8,3085.48,4,4,4,12,High Value
16906.0,81,4,579.77,2,3,2,7,Loyal Customers
16907.0,28,5,981.65,3,3,3,9,Loyal Customers
16909.0,63,2,364.14,2,2,2,6,At Risk
16910.0,3,8,1510.06,4,4,3,11,High Value
16912.0,22,14,2528.67,3,4,4,11,High Value
16913.0,289,1,113.44,1,1,1,3,Lost Customers
16914.0,35,1,208.46,3,1,1,5,At Risk
16915.0,8,6,621.6800000000001,4,4,2,10,High Value
16916.0,23,2,576.26,3,2,2,7,Loyal Customers
16917.0,276,1,391.52,1,1,2,4,At Risk
16918.0,49,7,1043.34,2,4,3,9,Loyal Customers
16919.0,155,11,2596.45,1,4,4,9,Loyal Customers
16921.0,60,1,169.79,2,1,1,4,At Risk
16923.0,11,26,6666.83,4,4,4,12,High Value
16924.0,20,4,739.5,3,3,3,9,Loyal Customers
16926.0,370,1,230.25,1,1,1,3,Lost Customers
16927.0,115,3,543.05,2,3,2,7,Loyal Customers
16928.0,79,19,2781.5,2,4,4,10,High Value
16929.0,3,7,1295.39,4,4,3,11,High Value
16930.0,25,3,380.55,3,3,2,8,Loyal Customers
16931.0,4,21,4604.22,4,4,4,12,High Value
16932.0,52,1,161.94,2,1,1,4,At Risk
16933.0,0,5,530.08,4,3,2,9,Loyal Customers
16934.0,54,2,950.9300000000001,2,2,3,7,Loyal Customers
16936.0,25,1,262.68,3,1,1,5,At Risk
16938.0,8,5,1903.13,4,3,4,11,High Value
16940.0,51,3,3049.88,2,3,4,9,Loyal Customers
16942.0,12,10,1894.1100000000001,4,4,4,12,High Value
16943.0,211,3,816.73,1,3,3,7,Loyal Customers
16945.0,21,19,4345.5,3,4,4,11,High Value
16947.0,235,1,406.48,1,1,2,4,At Risk
16948.0,138,3,435.02,2,3,2,7,Loyal Customers
16949.0,3,7,1161.27,4,4,3,11,High Value
16950.0,56,3,1178.56,2,3,3,8,Loyal Customers
16951.0,122,4,1262.75,2,3,3,8,Loyal Customers
16952.0,108,2,167.61,2,2,1,5,At Risk
16953.0,29,1,20.8,3,1,1,5,At Risk
16954.0,0,9,2085.08,4,4,4,12,High Value
16955.0,184,5,493.67,1,3,2,6,At Risk
16956.0,8,2,292.34,4,2,1,7,Loyal Customers
16957.0,238,2,416.64,1,2,2,5,At Risk
16959.0,86,1,117.35000000000001,2,1,1,4,At Risk
16960.0,38,3,507.05,3,3,2,8,Loyal Customers
16961.0,115,1,234.17000000000002,2,1,1,4,At Risk
16963.0,186,1,110.55000000000001,1,1,1,3,Lost Customers
16965.0,226,1,201.19,1,1,1,3,Lost Customers
16966.0,7,10,2148.47,4,4,4,12,High Value
16967.0,188,1,319.02,1,1,2,4,At Risk
16968.0,3,2,439.43,4,2,2,8,Loyal Customers
16969.0,38,3,650.41,3,3,3,9,Loyal Customers
16971.0,2,2,232.20999999999998,4,2,1,7,Loyal Customers
16976.0,266,1,251.51999999999998,1,1,1,3,Lost Customers
16978.0,77,1,344.33,2,1,2,5,At Risk
16979.0,3,8,1809.05,4,4,4,12,High Value
16980.0,254,2,1078.96,1,2,3,6,At Risk
16982.0,60,1,384.06,2,1,2,5,At Risk
16983.0,12,8,1920.2,4,4,4,12,High Value
16984.0,77,5,4392.42,2,3,4,9,Loyal Customers
16985.0,16,11,5461.62,3,4,4,11,High Value
16986.0,29,2,1873.2,3,2,4,9,Loyal Customers
16987.0,2,7,1625.05,4,4,4,12,High Value
16988.0,4,1,126.12,4,1,1,6,At Risk
16989.0,6,6,1133.25,4,4,3,11,High Value
16990.0,218,1,179.0,1,1,1,3,Lost Customers
16992.0,10,6,1601.8600000000001,4,4,3,11,High Value
16995.0,371,1,-1.25,1,1,1,3,Lost Customers
16996.0,29,9,1427.46,3,4,3,10,High Value
16997.0,287,3,702.0,1,3,3,7,Loyal Customers
16998.0,149,6,287.02,1,4,1,6,At Risk
16999.0,22,2,484.82,3,2,2,7,Loyal Customers
17001.0,0,11,3989.57,4,4,4,12,High Value
17002.0,72,4,1487.78,2,3,3,8,Loyal Customers
17004.0,45,2,1412.94,3,2,3,8,Loyal Customers
17006.0,4,4,781.78,4,3,3,10,High Value
17007.0,50,7,877.4300000000001,2,4,3,9,Loyal Customers
17010.0,16,2,185.46,3,2,1,6,At Risk
17011.0,29,1,270.9,3,1,1,5,At Risk
17014.0,7,4,565.58,4,3,2,9,Loyal Customers
17015.0,28,3,1842.56,3,3,4,10,High Value
17017.0,2,27,8574.11,4,4,4,12,High Value
17018.0,40,2,920.1,3,2,3,8,Loyal Customers
17019.0,10,4,1272.61,4,3,3,10,High Value
17022.0,30,1,71.0,3,1,1,5,At Risk
17024.0,44,3,95.85,3,3,1,7,Loyal Customers
17025.0,60,3,357.77,2,3,2,7,Loyal Customers
17026.0,184,2,154.83,1,2,1,4,At Risk
17027.0,78,7,848.59,2,4,3,9,Loyal Customers
17029.0,110,2,716.0,2,2,3,7,Loyal Customers
17030.0,63,1,146.87,2,1,1,4,At Risk
17031.0,11,2,380.35,4,2,2,8,Loyal Customers
17033.0,85,3,1030.14,2,3,3,8,Loyal Customers
17034.0,15,4,734.5699999999999,4,3,3,10,High Value
17035.0,245,3,388.33,1,3,2,6,At Risk
17037.0,77,2,1253.22,2,2,3,7,Loyal Customers
17038.0,29,1,112.4,3,1,1,5,At Risk
17040.0,137,1,449.73,2,1,2,5,At Risk
17041.0,26,4,1065.77,3,3,3,9,Loyal Customers
17042.0,2,5,1044.3799999999999,4,3,3,10,High Value
17043.0,31,4,1735.18,3,3,4,10,High Value
17044.0,8,3,897.4300000000001,4,3,3,10,High Value
17045.0,112,3,339.44,2,3,2,7,Loyal Customers
17046.0,156,1,642.02,1,1,2,4,At Risk
17047.0,84,3,1100.9,2,3,3,8,Loyal Customers
17048.0,114,6,864.32,2,4,3,9,Loyal Customers
17049.0,2,11,5594.78,4,4,4,12,High Value
17050.0,95,6,3228.84,2,4,4,10,High Value
17051.0,193,1,247.14000000000001,1,1,1,3,Lost Customers
17052.0,27,1,413.75,3,1,2,6,At Risk
17053.0,128,2,496.38,2,2,2,6,At Risk
17054.0,27,6,1353.83,3,4,3,10,High Value
17058.0,81,3,1179.89,2,3,3,8,Loyal Customers
17059.0,29,5,3095.04,3,3,4,10,High Value
17060.0,265,1,234.24,1,1,1,3,Lost Customers
17061.0,73,12,5116.13,2,4,4,10,High Value
17062.0,313,5,534.47,1,3,2,6,At Risk
17063.0,8,11,1421.59,4,4,3,11,High Value
17064.0,58,3,859.35,2,3,3,8,Loyal Customers
17065.0,142,1,-112.35,1,1,1,3,Lost Customers
17068.0,11,22,4531.34,4,4,4,12,High Value
17069.0,27,13,2655.2200000000003,3,4,4,11,High Value
17070.0,113,1,312.14,2,1,2,5,At Risk
17071.0,8,14,2385.48,4,4,4,12,High Value
17073.0,17,4,1446.09,3,3,3,9,Loyal Customers
17075.0,17,5,813.77,3,3,3,9,Loyal Customers
17076.0,35,3,841.0799999999999,3,3,3,9,Loyal Customers
17078.0,35,2,378.2,3,2,2,7,Loyal Customers
17079.0,77,1,118.80000000000001,2,1,1,4,At Risk
17080.0,21,3,285.5,3,3,1,7,Loyal Customers
17081.0,24,2,290.16,3,2,1,6,At Risk
17082.0,32,2,2003.85,3,2,4,9,Loyal Customers
17083.0,108,3,1405.78,2,3,3,8,Loyal Customers
17084.0,34,2,2949.75,3,2,4,9,Loyal Customers
17085.0,122,6,1555.05,2,4,3,9,Loyal Customers
17086.0,6,6,2050.08,4,4,4,12,High Value
17088.0,27,4,1991.01,3,3,4,10,High Value
17090.0,3,8,2041.8500000000001,4,4,4,12,High Value
17091.0,2,10,3802.81,4,4,4,12,High Value
17092.0,49,4,1777.78,2,3,4,9,Loyal Customers
17094.0,317,2,270.20000000000005,1,2,1,4,At Risk
17095.0,21,6,1088.2,3,4,3,10,High Value
17096.0,8,7,992.68,4,4,3,11,High Value
17097.0,1,9,937.92,4,4,3,11,High Value
17100.0,17,2,971.74,3,2,3,8,Loyal Customers
17101.0,9,4,1621.73,4,3,4,11,High Value
17102.0,261,1,25.5,1,1,1,3,Lost Customers
17105.0,158,2,665.78,1,2,3,6,At Risk
17107.0,32,7,10380.43,3,4,4,11,High Value
17109.0,28,8,869.6800000000001,3,4,3,10,High Value
17110.0,164,1,163.29999999999998,1,1,1,3,Lost Customers
17111.0,46,1,248.61,3,1,1,5,At Risk
17114.0,5,10,747.22,4,4,3,11,High Value
17115.0,7,5,806.9,4,3,3,10,High Value
17117.0,287,1,116.19999999999999,1,1,1,3,Lost Customers
17118.0,317,1,157.02,1,1,1,3,Lost Customers
17119.0,2,3,593.61,4,3,2,9,Loyal Customers
17120.0,232,1,307.46,1,1,2,4,At Risk
17122.0,118,1,138.32,2,1,1,4,At Risk
17123.0,161,1,345.3,1,1,2,4,At Risk
17124.0,184,1,298.89,1,1,2,4,At Risk
17125.0,49,1,259.35,2,1,1,4,At Risk
17126.0,151,7,991.85,1,4,3,8,Loyal Customers
17128.0,334,1,157.09,1,1,1,3,Lost Customers
17131.0,4,5,2463.17,4,3,4,11,High Value
17133.0,15,7,4892.240000000001,4,4,4,12,High Value
17134.0,106,2,425.0,2,2,2,6,At Risk
17135.0,15,7,1139.73,4,4,3,11,High Value
17138.0,275,1,380.5,1,1,2,4,At Risk
17139.0,15,15,10585.57,4,4,4,12,High Value
17140.0,246,1,465.32,1,1,2,4,At Risk
17142.0,238,1,579.0,1,1,2,4,At Risk
17144.0,0,2,984.57,4,2,3,9,Loyal Customers
17146.0,105,3,749.78,2,3,3,8,Loyal Customers
17147.0,22,6,1679.64,3,4,4,11,High Value
17148.0,51,1,124.88,2,1,1,4,At Risk
17152.0,194,4,1503.5,1,3,3,7,Loyal Customers
17153.0,23,1,213.78,3,1,1,5,At Risk
17154.0,74,1,329.34,2,1,2,5,At Risk
17155.0,17,2,251.7,3,2,1,6,At Risk
17157.0,7,3,306.55,4,3,2,9,Loyal Customers
17158.0,31,3,1266.97,3,3,3,9,Loyal Customers
17159.0,21,4,1534.73,3,3,3,9,Loyal Customers
17160.0,30,6,3518.03,3,4,4,11,High Value
17162.0,28,11,1707.21,3,4,4,11,High Value
17163.0,21,2,293.1,3,2,1,6,At Risk
17164.0,32,8,2466.4,3,4,4,11,High Value
17165.0,283,1,158.68,1,1,1,3,Lost Customers
17166.0,38,3,189.49,3,3,1,7,Loyal Customers
17169.0,49,4,816.88,2,3,3,8,Loyal Customers
17171.0,288,1,224.91,1,1,1,3,Lost Customers
17172.0,74,2,313.26,2,2,2,6,At Risk
17173.0,4,9,3755.65,4,4,4,12,High Value
17174.0,217,1,59.9,1,1,1,3,Lost Customers
17175.0,43,5,1430.94,3,3,3,9,Loyal Customers
17176.0,201,1,306.13,1,1,2,4,At Risk
17179.0,177,3,711.79,1,3,3,7,Loyal Customers
17180.0,55,6,780.38,2,4,3,9,Loyal Customers
17181.0,56,2,239.92000000000002,2,2,1,5,At Risk
17183.0,7,8,3286.91,4,4,4,12,High Value
17186.0,46,2,144.0,3,2,1,6,At Risk
17187.0,226,1,203.95,1,1,1,3,Lost Customers
17188.0,10,9,2275.58,4,4,4,12,High Value
17189.0,105,2,384.4,2,2,2,6,At Risk
17190.0,58,3,249.74,2,3,1,6,At Risk
17191.0,27,7,2095.13,3,4,4,11,High Value
17193.0,35,9,1674.46,3,4,4,11,High Value
17194.0,273,2,262.62,1,2,1,4,At Risk
17197.0,29,1,1013.01,3,1,3,7,Loyal Customers
17198.0,23,3,692.22,3,3,3,9,Loyal Customers
17201.0,53,1,342.63,2,1,2,5,At Risk
17203.0,35,6,3563.85,3,4,4,11,High Value
17204.0,168,9,1352.91,1,4,3,8,Loyal Customers
17205.0,53,1,384.08,2,1,2,5,At Risk
17206.0,52,1,204.24,2,1,1,4,At Risk
17211.0,26,9,2299.67,3,4,4,11,High Value
17212.0,252,1,226.85,1,1,1,3,Lost Customers
17213.0,39,11,2741.08,3,4,4,11,High Value
17214.0,59,7,984.12,2,4,3,9,Loyal Customers
17217.0,233,1,113.5,1,1,1,3,Lost Customers
17218.0,3,10,1960.72,4,4,4,12,High Value
17219.0,31,1,114.23,3,1,1,5,At Risk
17220.0,23,14,3198.25,3,4,4,11,High Value
17221.0,6,2,335.13,4,2,2,8,Loyal Customers
17222.0,64,1,354.15,2,1,2,5,At Risk
17223.0,309,2,426.79,1,2,2,5,At Risk
17226.0,308,1,393.49,1,1,2,4,At Risk
17227.0,18,6,939.32,3,4,3,10,High Value
17228.0,15,8,1906.09,4,4,4,12,High Value
17229.0,95,2,318.76,2,2,2,6,At Risk
17230.0,263,11,3466.67,1,4,4,9,Loyal Customers
17231.0,11,14,3127.82,4,4,4,12,High Value
17232.0,2,2,421.52,4,2,2,8,Loyal Customers
17233.0,34,1,190.88,3,1,1,5,At Risk
17234.0,182,1,149.89,1,1,1,3,Lost Customers
17235.0,24,2,550.06,3,2,2,7,Loyal Customers
17236.0,12,6,916.13,4,4,3,11,High Value
17237.0,10,2,314.69,4,2,2,8,Loyal Customers
17238.0,2,17,3744.65,4,4,4,12,High Value
17239.0,312,2,379.95,1,2,2,5,At Risk
17242.0,107,2,1135.04,2,2,3,7,Loyal Customers
17243.0,0,30,8628.55,4,4,4,12,High Value
17244.0,52,1,954.9,2,1,3,6,At Risk
17245.0,204,1,171.45,1,1,1,3,Lost Customers
17247.0,14,1,282.19,4,1,1,6,At Risk
17248.0,119,1,318.65,2,1,2,5,At Risk
17250.0,3,2,384.52,4,2,2,8,Loyal Customers
17251.0,362,1,283.28000000000003,1,1,1,3,Lost Customers
17252.0,116,2,353.86,2,2,2,6,At Risk
17253.0,17,1,178.26,3,1,1,5,At Risk
17254.0,4,2,272.44,4,2,1,7,Loyal Customers
17255.0,40,2,298.41,3,2,2,7,Loyal Customers
17256.0,106,2,240.0,2,2,1,5,At Risk
17259.0,147,2,603.37,1,2,2,5,At Risk
17262.0,51,5,1253.3600000000001,2,3,3,8,Loyal Customers
17263.0,207,1,63.440000000000005,1,1,1,3,Lost Customers
17265.0,138,2,562.9,2,2,2,6,At Risk
17266.0,1,3,310.64,4,3,2,9,Loyal Customers
17267.0,126,2,317.62,2,2,2,6,At Risk
17268.0,107,4,763.64,2,3,3,8,Loyal Customers
17272.0,41,5,2144.53,3,3,4,10,High Value
17274.0,34,1,111.98,3,1,1,5,At Risk
17277.0,227,2,1065.3500000000001,1,2,3,6,At Risk
17278.0,240,1,246.04,1,1,1,3,Lost Customers
17279.0,57,1,187.82999999999998,2,1,1,4,At Risk
17282.0,129,3,1703.41,2,3,4,9,Loyal Customers
17284.0,59,7,1641.68,2,4,4,10,High Value
17286.0,21,1,153.92,3,1,1,5,At Risk
17287.0,25,7,1064.11,3,4,3,10,High Value
17288.0,8,7,1419.73,4,4,3,11,High Value
17289.0,31,4,936.16,3,3,3,9,Loyal Customers
17290.0,3,2,525.24,4,2,2,8,Loyal Customers
17291.0,307,1,550.8000000000001,1,1,2,4,At Risk
17293.0,7,9,1875.11,4,4,4,12,High Value
17295.0,28,3,556.95,3,3,2,8,Loyal Customers
17297.0,16,1,131.78,3,1,1,5,At Risk
17298.0,100,2,498.42,2,2,2,6,At Risk
17299.0,11,4,669.11,4,3,3,10,High Value
17301.0,20,1,197.63,3,1,1,5,At Risk
17302.0,14,6,1119.93,4,4,3,11,High Value
17303.0,360,1,250.04,1,1,1,3,Lost Customers
17306.0,10,21,8600.73,4,4,4,12,High Value
17307.0,364,1,-152.64,1,2,1,4,At Risk
17309.0,94,1,82.75,2,2,1,5,At Risk
17311.0,77,2,1384.85,2,2,3,7,Loyal Customers
17312.0,138,3,644.3,2,3,2,7,Loyal Customers
17313.0,17,2,2288.13,3,2,4,9,Loyal Customers
17314.0,24,11,2514.76,3,4,4,11,High Value
17315.0,0,43,6204.46,4,4,4,12,High Value
17317.0,45,5,2524.02,3,3,4,10,High Value
17320.0,99,3,1200.6200000000001,2,3,3,8,Loyal Customers
17321.0,7,2,700.86,4,2,3,9,Loyal Customers
17323.0,14,9,908.99,4,4,3,11,High Value
17324.0,17,4,990.23,3,3,3,9,Loyal Customers
17325.0,279,1,96.8,1,2,1,4,At Risk
17329.0,13,2,523.11,4,2,2,8,Loyal Customers
17330.0,22,2,363.9,3,2,2,7,Loyal Customers
17331.0,123,1,175.2,2,2,1,5,At Risk
17333.0,85,1,494.25,2,2,2,6,At Risk
17334.0,300,3,306.6,1,3,2,6,At Risk
17337.0,150,7,1944.32,1,4,4,9,Loyal Customers
17338.0,16,10,6612.18,3,4,4,11,High Value
17339.0,93,2,243.36,2,2,1,5,At Risk
17340.0,8,16,11891.18,4,4,4,12,High Value
17341.0,156,3,781.36,1,3,3,7,Loyal Customers
17343.0,354,1,193.64,1,2,1,4,At Risk
17344.0,45,1,160.57,3,2,1,6,At Risk
17345.0,14,4,537.74,4,3,2,9,Loyal Customers
17346.0,3,16,2611.58,4,4,4,12,High Value
17347.0,85,1,228.96,2,2,1,5,At Risk
17348.0,14,5,1159.52,4,3,3,10,High Value
17349.0,178,1,110.75,1,2,1,4,At Risk
17350.0,7,5,1256.19,4,3,3,10,High Value
17351.0,35,3,587.15,3,3,2,8,Loyal Customers
17353.0,128,2,1740.0,2,2,4,8,Loyal Customers
17354.0,50,1,1393.06,2,2,3,7,Loyal Customers
17356.0,311,1,178.22,1,2,1,4,At Risk
17357.0,23,2,388.14,3,2,2,7,Loyal Customers
17358.0,302,2,365.85,1,2,2,5,At Risk
17359.0,10,1,127.86,4,2,1,7,Loyal Customers
17360.0,16,3,585.79,3,3,2,8,Loyal Customers
17361.0,48,3,488.2,3,3,2,8,Loyal Customers
17362.0,238,2,312.23,1,2,2,5,At Risk
17364.0,0,12,4455.73,4,4,4,12,High Value
17365.0,12,8,4801.56,4,4,4,12,High Value
17367.0,237,1,168.4,1,2,1,4,At Risk
17368.0,22,9,1349.52,3,4,3,10,High Value
17370.0,72,4,446.18,2,3,2,7,Loyal Customers
17371.0,16,3,423.89,3,3,2,8,Loyal Customers
17372.0,40,8,1342.68,3,4,3,10,High Value
17373.0,39,4,646.92,3,3,2,8,Loyal Customers
17374.0,218,2,495.77,1,2,2,5,At Risk
17375.0,189,4,372.5,1,3,2,6,At Risk
17376.0,70,2,203.2,2,2,1,5,At Risk
17377.0,23,21,3925.92,3,4,4,11,High Value
17379.0,10,1,404.66,4,2,2,8,Loyal Customers
17381.0,8,30,20272.43,4,4,4,12,High Value
17382.0,64,1,65.4,2,2,1,5,At Risk
17383.0,3,1,199.29,4,2,1,7,Loyal Customers
17384.0,18,2,336.4,3,2,2,7,Loyal Customers
17385.0,14,1,261.11,4,2,1,7,Loyal Customers
17386.0,7,6,2686.42,4,4,4,12,High Value
17387.0,19,2,784.11,3,2,3,8,Loyal Customers
17388.0,77,4,1259.56,2,3,3,8,Loyal Customers
17389.0,0,43,31300.079999999998,4,4,4,12,High Value
17391.0,163,2,508.8,1,2,2,5,At Risk
17392.0,306,2,457.91,1,2,2,5,At Risk
17394.0,218,1,203.86999999999998,1,2,1,4,At Risk
17396.0,38,8,7330.8,3,4,4,11,High Value
17397.0,21,2,696.41,3,2,3,8,Loyal Customers
17398.0,114,3,653.38,2,3,3,8,Loyal Customers
17400.0,125,5,2129.96,2,3,4,9,Loyal Customers
17402.0,4,13,2633.85,4,4,4,12,High Value
17403.0,35,1,281.62,3,2,1,6,At Risk
17404.0,3,18,30300.82,4,4,4,12,High Value
17405.0,0,5,967.22,4,3,3,10,High Value
17406.0,329,5,1928.72,1,3,4,8,Loyal Customers
17408.0,162,1,32.65,1,2,1,4,At Risk
17409.0,184,2,771.85,1,2,3,6,At Risk
17410.0,15,5,1214.72,4,3,3,10,High Value
17411.0,11,4,748.94,4,3,3,10,High Value
17412.0,2,7,1258.06,4,4,3,11,High Value
17414.0,43,2,778.0,3,2,3,8,Loyal Customers
17415.0,79,1,507.84,2,2,2,6,At Risk
17416.0,29,9,6838.34,3,4,4,11,High Value
17418.0,41,2,463.46000000000004,3,2,2,7,Loyal Customers
17419.0,10,14,4200.97,4,4,4,12,High Value
17420.0,49,3,598.83,2,3,2,7,Loyal Customers
17422.0,15,10,1853.1299999999999,4,4,4,12,High Value
17423.0,44,4,663.63,3,3,3,9,Loyal Customers
17425.0,18,2,759.17,3,2,3,8,Loyal Customers
17426.0,3,7,5022.26,4,4,4,12,High Value
17427.0,71,1,100.8,2,2,1,5,At Risk
17428.0,0,33,17078.45,4,4,4,12,High Value
17429.0,120,4,512.12,2,3,2,7,Loyal Customers
17430.0,32,2,265.76,3,2,1,6,At Risk
17431.0,312,1,403.3,1,2,2,5,At Risk
17432.0,17,2,365.76,3,2,2,7,Loyal Customers
17433.0,87,1,303.15999999999997,2,2,2,6,At Risk
17434.0,1,9,2333.42,4,4,4,12,High Value
17436.0,1,2,216.3,4,2,1,7,Loyal Customers
17438.0,246,2,378.3,1,2,2,5,At Risk
17440.0,147,5,177.1,1,3,1,5,At Risk
17442.0,28,10,2210.2599999999998,3,4,4,11,High Value
17443.0,219,1,534.24,1,2,2,5,At Risk
17444.0,147,3,2940.04,1,3,4,8,Loyal Customers
17446.0,176,2,120.89999999999999,1,2,1,4,At Risk
17447.0,39,2,541.53,3,2,2,7,Loyal Customers
17448.0,144,1,-4287.63,1,2,1,4,At Risk
17449.0,1,8,2504.86,4,4,4,12,High Value
17450.0,7,55,187482.16999999998,4,4,4,12,High Value
17451.0,0,10,1648.95,4,4,4,12,High Value
17453.0,17,2,486.71999999999997,3,2,2,7,Loyal Customers
17454.0,191,4,517.53,1,3,2,6,At Risk
17455.0,203,1,131.7,1,2,1,4,At Risk
17456.0,364,1,249.86,1,2,1,4,At Risk
17457.0,126,5,1737.7,2,3,4,9,Loyal Customers
17458.0,14,1,316.5,4,2,2,8,Loyal Customers
17459.0,42,2,657.3,3,2,3,8,Loyal Customers
17460.0,78,8,452.63,2,4,2,8,Loyal Customers
17461.0,22,3,757.46,3,3,3,9,Loyal Customers
17462.0,50,3,662.94,2,3,3,8,Loyal Customers
17463.0,15,6,1881.36,4,4,4,12,High Value
17464.0,157,1,289.96000000000004,1,2,1,4,At Risk
17466.0,9,2,763.28,4,2,3,9,Loyal Customers
17468.0,9,2,137.0,4,2,1,7,Loyal Customers
17469.0,15,6,1843.06,4,4,4,12,High Value
17470.0,44,5,1125.07,3,3,3,9,Loyal Customers
17472.0,190,3,710.29,1,3,3,7,Loyal Customers
